Time,何洛洛,周震南,吴宣仪,杨超越,张颜齐,李汶翰,孟美岐,姚琛,夏之光,刘也
12:15:01,2018747,2051829,935199,333769,219416,146432,148169,97342,85729,76878
12:16:00,2019601,2052117,935342,333838,219447,146448,148195,97360,85760,76886
12:17:01,2020560,2052456,935494,333889,219472,146451,148222,97381,85767,76911
12:18:01,2021455,2052813,935658,333953,219503,146467,148248,97386,85798,76916
12:19:01,2022291,2053136,935843,334006,219518,146475,148273,97392,85809,76927
12:20:00,2023241,2053495,936028,334043,219540,146486,148323,97398,85843,76936
12:21:01,2024112,2053868,936216,334113,219572,146494,148368,97398,85866,76941
12:22:00,2024912,2054232,936359,334191,219594,146511,148418,97405,85889,76991
12:23:01,2025929,2054676,936531,334231,219612,146524,148452,97419,85924,77000
12:24:01,2026829,2055030,936707,334296,219626,146552,148508,97422,85951,77014
12:25:00,2027755,2055345,936845,334356,219645,146582,148565,97446,85972,77020
12:26:01,2028743,2055732,936989,334416,219668,146592,148608,97462,86015,77020
12:27:01,2029676,2056104,937157,334499,219679,146617,148637,97484,86017,77038
12:28:00,2031003,2056508,937320,334532,219700,146627,148657,97492,86044,77050
12:29:00,2032554,2056889,937502,334586,219711,146652,148690,97493,86049,77055
12:30:01,2034061,2057250,937684,334650,219726,146684,148739,97493,86069,77075
12:31:00,2035706,2057607,937861,334722,219743,146706,148796,97505,86089,77090
12:32:00,2037549,2058051,938070,334802,219760,146726,148825,97512,86102,77114
12:33:01,2039350,2058422,938230,334852,219775,146729,148837,97549,86126,77125
12:34:00,2041121,2058798,938426,334899,219797,146751,148870,97566,86163,77132
12:35:01,2042919,2059116,938631,334961,219804,146788,148894,97571,86184,77147
12:36:01,2044727,2059417,938814,335032,219804,146804,148936,97592,86197,77159
12:37:00,2045982,2059721,938942,335070,219811,146816,148952,97607,86217,77176
12:38:01,2047888,2060164,939144,335134,219828,146833,148983,97654,86258,77182
12:39:00,2049608,2060546,939331,335162,219837,146853,149022,97664,86270,77205
12:40:01,2051489,2060997,939519,335209,219844,146875,149091,97683,86281,77217
12:41:01,2053159,2061331,939688,335250,219853,146895,149121,97691,86291,77223
12:42:01,2054896,2061735,939899,335310,219857,146904,149164,97729,86325,77233
12:43:00,2056327,2062106,940108,335365,219877,146916,149184,97750,86368,77242
12:44:01,2057446,2062500,940321,335443,219888,146933,149197,97769,86394,77256
12:45:01,2058677,2062953,940520,335519,219899,146945,149212,97776,86416,77257
12:46:00,2059814,2063381,940690,335571,219919,146974,149229,97803,86437,77268
12:47:01,2060999,2063711,940863,335682,219930,146981,149255,97828,86459,77274
12:48:00,2062182,2064093,941018,335724,219947,146998,149265,97844,86480,77308
12:49:01,2063409,2064504,941145,335766,219975,147004,149279,97875,86497,77325
12:50:01,2064513,2064890,941327,335828,220001,147011,149302,97886,86517,77335
12:51:00,2065683,2065251,941489,335863,220010,147030,149326,97891,86552,77335
12:52:01,2066918,2065622,941697,335943,220061,147036,149360,97896,86574,77356
12:53:00,2068135,2066050,941885,336000,220100,147049,149396,97909,86591,77372
12:54:00,2069350,2066457,942077,336054,220138,147059,149427,97943,86616,77394
12:55:01,2070618,2066854,942299,336137,220163,147082,149446,97945,86631,77409
12:56:01,2071807,2067328,942498,336191,220186,147088,149488,97967,86657,77415
12:57:00,2072972,2067631,942672,336243,220229,147116,149512,97981,86663,77420
12:58:01,2074118,2068023,942853,336305,220256,147128,149521,98006,86683,77439
12:59:00,2075267,2068381,942998,336397,220270,147150,149542,98021,86697,77449
13:00:01,2076452,2068680,943161,336470,220281,147171,149553,98037,86715,77460
13:01:01,2077596,2069099,943319,336544,220305,147190,149569,98061,86739,77460
13:02:00,2078731,2069499,943506,336592,220319,147201,149584,98064,86760,77462
13:03:01,2080001,2069830,943669,336625,220325,147207,149604,98079,86802,77462
13:04:00,2081212,2070142,943821,336678,220342,147231,149618,98091,86824,77468
13:05:01,2082386,2070469,943972,336734,220343,147240,149637,98099,86840,77478
13:06:01,2083499,2070708,944127,336795,220354,147244,149652,98124,86848,77488
13:07:00,2084550,2071071,944271,336891,220366,147261,149682,98131,86876,77508
13:08:01,2085570,2071424,944438,336922,220371,147274,149694,98164,86913,77518
13:09:01,2086659,2071723,944629,336988,220388,147301,149726,98189,86930,77524
13:10:00,2087789,2072039,944811,337037,220392,147307,149747,98216,86946,77540
13:11:01,2088624,2072360,944918,337060,220400,147333,149753,98227,86958,77546
13:12:00,2089449,2072645,945120,337098,220420,147354,149774,98251,86975,77566
13:13:01,2090305,2072914,945239,337145,220433,147366,149785,98267,87006,77581
13:14:01,2091184,2073227,945386,337189,220447,147377,149802,98278,87020,77586
13:15:01,2092251,2073517,945552,337245,220452,147401,149818,98313,87038,77591
13:16:00,2093393,2073789,945718,337290,220461,147416,149838,98334,87048,77592
13:17:01,2094569,2074024,945888,337343,220461,147431,149845,98334,87058,77606
13:18:01,2095660,2074274,946034,337365,220478,147448,149870,98338,87065,77608
13:19:00,2096772,2074501,946178,337400,220496,147461,149888,98367,87070,77613
13:20:01,2097919,2074681,946322,337420,220515,147481,149897,98368,87082,77619
13:21:01,2099049,2074964,946480,337456,220530,147499,149923,98392,87083,77630
13:22:00,2100146,2075186,946611,337509,220536,147509,149959,98408,87101,77641
13:23:01,2101302,2075425,946760,337578,220547,147523,149973,98408,87103,77647
13:24:01,2102232,2075636,946906,337661,220564,147536,150002,98409,87114,77682
13:25:00,2102858,2075829,947043,337724,220568,147540,150007,98436,87137,77683
13:26:01,2103373,2076001,947099,337776,220579,147541,150033,98465,87150,77695
13:27:00,2103951,2076302,947148,337814,220590,147566,150055,98480,87182,77703
13:28:00,2104531,2076558,947223,337854,220597,147574,150075,98494,87216,77707
13:29:01,2105046,2076761,947264,337885,220615,147581,150077,98505,87218,77712
13:30:00,2105549,2076939,947301,337930,220626,147600,150092,98527,87229,77723
13:31:01,2106017,2077197,947318,337937,220641,147606,150126,98553,87251,77729
13:32:00,2106489,2077428,947345,337980,220666,147615,150149,98562,87280,77740
13:33:01,2106950,2077624,947392,338018,220677,147647,150174,98578,87285,77746
13:34:01,2107425,2077848,947449,338038,220684,147664,150190,98582,87286,77751
13:35:00,2108052,2078048,947492,338072,220696,147676,150202,98602,87287,77762
13:36:01,2108698,2078221,947553,338112,220712,147679,150239,98632,87297,77762
13:37:01,2109265,2078397,947573,338135,220722,147690,150267,98640,87308,77763
13:38:00,2109894,2078644,947628,338161,220734,147690,150287,98646,87318,77773
13:39:01,2110499,2078915,947662,338196,220752,147703,150302,98655,87330,77774
13:40:00,2111124,2079139,947706,338217,220759,147713,150325,98666,87346,77784
13:41:01,2111798,2079380,947739,338250,220760,147713,150347,98680,87351,77793
13:42:00,2112404,2079598,947780,338291,220770,147718,150372,98681,87361,77793
13:43:00,2113086,2079817,947799,338324,220799,147722,150401,98695,87376,77798
13:44:01,2113788,2080034,947835,338337,220800,147732,150421,98701,87376,77808
13:45:01,2114426,2080213,947875,338370,220820,147734,150440,98702,87381,77815
13:46:00,2115077,2080432,947945,338394,220826,147735,150451,98702,87390,77825
13:47:01,2115756,2080640,947976,338428,220841,147736,150465,98709,87406,77833
13:48:01,2116329,2080844,948029,338460,220854,147751,150502,98719,87416,77834
13:49:00,2116862,2081025,948074,338489,220864,147768,150518,98734,87454,77834
13:50:01,2117444,2081209,948112,338557,220872,147774,150540,98746,87485,77843
13:51:01,2118000,2081354,948158,338583,220879,147780,150543,98758,87497,77853
13:52:00,2118484,2081559,948188,338626,220888,147799,150559,98758,87509,77858
13:53:01,2118956,2081749,948221,338663,220906,147811,150579,98772,87515,77863
13:54:01,2119448,2081934,948264,338685,220919,147811,150595,98783,87521,77874
13:55:00,2119903,2082197,948305,338730,220929,147830,150613,98790,87536,77884
13:56:01,2120418,2082432,948331,338752,220942,147831,150638,98790,87551,77889
13:57:01,2120916,2082616,948375,338781,220946,147843,150649,98806,87557,77904
13:58:00,2121391,2082868,948459,338811,220961,147859,150655,98819,87566,77909
13:59:01,2121758,2083082,948502,338838,220982,147869,150670,98825,87577,77924
14:00:01,2122060,2083315,948528,338884,220994,147888,150684,98838,87579,77934
14:01:00,2122434,2083543,948563,338926,221000,147899,150702,98870,87593,77949
14:02:01,2122738,2083716,948606,338947,221024,147920,150712,98885,87599,77954
14:03:00,2123069,2083958,948640,338975,221026,147944,150738,98896,87614,77964
14:04:01,2123415,2084203,948704,339031,221049,147954,150751,98902,87614,77969
14:05:00,2123724,2084381,948746,339059,221067,147964,150764,98922,87624,77978
14:06:01,2124060,2084762,948785,339102,221079,147978,150778,98928,87627,77998
14:07:01,2124433,2085129,948823,339146,221089,147992,150785,98933,87632,78008
14:08:00,2124770,2085446,948842,339183,221096,148006,150800,98939,87633,78013
14:09:01,2125119,2085742,948887,339203,221102,148028,150811,98946,87639,78018
14:10:01,2125464,2086049,948916,339227,221111,148028,150833,98947,87640,78023
14:11:00,2125820,2086268,948935,339285,221138,148033,150847,98952,87640,78038
14:12:01,2126133,2086535,948966,339332,221151,148047,150859,98953,87667,78038
14:13:01,2126481,2086814,949013,339402,221153,148049,150868,98964,87679,78045
14:14:00,2126845,2087224,949040,339422,221159,148064,150874,98970,87689,78056
14:15:01,2127185,2087583,949078,339457,221167,148070,150896,98974,87695,78071
14:16:00,2127560,2087950,949113,339490,221168,148080,150919,98974,87706,78071
14:17:01,2127863,2088244,949151,339529,221183,148086,150937,98984,87708,78076
14:18:00,2128229,2088525,949180,339567,221196,148093,150960,98996,87716,78081
14:19:01,2128527,2088768,949220,339612,221203,148099,150987,99008,87722,78084
14:20:01,2128862,2089006,949241,339635,221209,148100,151011,99014,87733,78091
14:21:00,2129203,2089244,949289,339659,221219,148123,151043,99029,87733,78096
14:22:01,2129573,2089493,949323,339694,221230,148124,151064,99039,87738,78097
14:23:01,2129898,2089786,949337,339716,221252,148141,151082,99056,87745,78100
14:24:00,2130229,2090056,949399,339754,221267,148163,151121,99057,87746,78115
14:25:01,2130577,2090305,949434,339769,221279,148173,151145,99057,87751,78120
14:26:01,2130850,2090525,949497,339793,221291,148182,151171,99058,87765,78125
14:27:00,2131082,2090771,949550,339820,221291,148182,151198,99058,87775,78125
14:28:01,2131250,2090983,949584,339833,221292,148187,151207,99063,87791,78126
14:29:00,2131441,2091287,949621,339882,221318,148198,151219,99086,87796,78126
14:30:01,2131532,2091531,949662,339903,221330,148231,151231,99094,87806,78132
14:31:00,2131595,2091872,949703,339925,221337,148232,151235,99109,87826,78143
14:32:01,2131627,2092178,949747,339961,221344,148247,151248,99127,87831,78158
14:33:01,2131662,2092488,949778,339980,221350,148270,151268,99147,87831,78182
14:34:00,2131709,2092896,949798,340001,221364,148283,151290,99153,87836,78188
14:35:01,2131755,2093144,949850,340035,221364,148287,151304,99159,87848,78198
14:36:01,2131793,2093366,949891,340054,221370,148298,151308,99161,87858,78208
14:37:00,2132255,2093628,949920,340089,221380,148315,151312,99166,87863,78213
14:38:01,2132485,2093929,949951,340118,221384,148325,151325,99171,87874,78214
14:39:01,2132574,2094190,949978,340155,221389,148341,151344,99179,87887,78221
14:40:00,2132660,2094425,949999,340192,221395,148352,151361,99181,87906,78226
14:41:01,2132721,2094678,950033,340243,221395,148378,151371,99185,87916,78236
14:42:00,2132928,2094933,950070,340272,221396,148390,151374,99186,87924,78237
14:43:00,2133137,2095251,950114,340319,221406,148400,151383,99196,87925,78237
14:44:01,2133301,2095493,950143,340357,221407,148403,151392,99204,87939,78242
14:45:00,2133468,2095688,950183,340399,221418,148409,151405,99211,87952,78247
14:46:01,2133655,2095913,950219,340418,221428,148424,151416,99216,87970,78247
14:47:01,2133854,2096207,950251,340451,221433,148424,151434,99216,87980,78262
14:48:01,2134084,2096460,950284,340514,221441,148425,151450,99221,87980,78267
14:49:00,2134323,2096717,950313,340539,221461,148429,151463,99223,87980,78273
14:50:00,2134502,2097035,950396,340586,221483,148431,151479,99230,87986,78287
14:51:01,2134688,2097333,950462,340620,221486,148442,151483,99230,88016,78287
14:52:00,2134831,2097576,950516,340652,221488,148447,151495,99230,88027,78292
14:53:01,2135014,2097829,950596,340698,221497,148447,151528,99230,88033,78302
14:54:01,2135177,2098283,950672,340721,221528,148447,151536,99250,88047,78317
14:55:01,2135286,2098582,950751,340748,221535,148454,151581,99260,88052,78355
14:56:00,2135415,2098915,950845,340834,221550,148468,151602,99270,88052,78360
14:57:01,2135578,2099209,950932,340854,221556,148468,151613,99276,88053,78365
14:58:01,2135722,2099485,951017,340888,221558,148468,151625,99284,88064,78366
14:59:00,2135870,2099818,951121,340914,221560,148468,151636,99285,88070,78371
15:00:01,2136000,2100104,951176,340951,221561,148477,151645,99285,88071,78371
15:01:01,2136159,2100416,951253,340993,221565,148488,151664,99286,88076,78373
15:02:00,2136266,2100742,951343,341016,221570,148488,151683,99286,88082,78385
15:03:01,2136448,2101026,951416,341030,221574,148488,151690,99286,88090,78390
15:04:00,2136626,2101253,951498,341051,221588,148496,151697,99294,88099,78391
15:05:01,2136875,2101576,951580,341084,221597,148497,151704,99299,88099,78391
15:06:01,2137124,2101891,951676,341118,221597,148497,151711,99309,88113,78391
15:07:00,2137478,2102195,951753,341151,221597,148497,151723,99314,88113,78405
15:08:01,2137796,2102494,951827,341180,221608,148498,151735,99316,88122,78415
15:09:01,2138637,2102755,951908,341193,221626,148503,151760,99321,88127,78415
15:10:00,2139489,2103050,951985,341233,221628,148514,151764,99328,88137,78423
15:11:01,2140286,2103341,952067,341256,221641,148523,151770,99343,88146,78425
15:12:01,2141055,2103587,952118,341280,221655,148525,151786,99349,88153,78427
15:13:00,2141638,2103885,952198,341321,221664,148530,151799,99351,88158,78427
15:14:01,2142163,2104304,952281,341347,221665,148537,151821,99353,88180,78427
15:15:01,2142615,2104682,952338,341365,221675,148537,151842,99353,88180,78427
15:16:00,2143120,2104951,952397,341381,221678,148538,151856,99359,88190,78432
15:17:01,2143611,2105229,952488,341430,221684,148544,151874,99365,88190,78442
15:18:00,2144091,2105481,952542,341460,221691,148545,151884,99365,88190,78442
15:19:01,2144619,2105825,952617,341490,221692,148546,151887,99385,88196,78448
15:20:01,2145139,2106040,952706,341513,221698,148548,151913,99385,88196,78458
15:21:00,2145671,2106394,952780,341542,221710,148553,151923,99390,88197,78458
15:22:01,2146227,2106600,952841,341562,221716,148569,151954,99396,88198,78473
15:23:00,2146786,2106933,952921,341573,221718,148574,151967,99397,88213,78473
15:24:01,2147325,2107217,952990,341620,221720,148574,151973,99407,88235,78474
15:25:01,2147887,2107518,953040,341668,221740,148580,151985,99412,88255,78474
15:26:00,2148429,2107821,953115,341680,221746,148591,151995,99434,88260,78474
15:27:01,2149051,2108120,953193,341691,221762,148597,152000,99445,88271,78475
15:28:00,2149623,2108469,953272,341716,221765,148599,152010,99450,88277,78480
15:29:01,2150212,2108800,953354,341730,221780,148600,152015,99452,88294,78494
15:30:01,2150775,2109075,953453,341749,221781,148600,152031,99452,88299,78499
15:31:00,2151210,2109394,953516,341781,221796,148603,152039,99458,88331,78499
15:32:01,2151623,2109725,953577,341812,221802,148604,152062,99461,88335,78499
15:33:00,2152068,2110099,953668,341839,221808,148611,152081,99461,88340,78499
15:34:00,2152452,2110604,953734,341888,221813,148639,152086,99470,88350,78504
15:35:01,2152877,2111008,953810,341897,221821,148640,152107,99483,88370,78513
15:36:00,2153265,2111443,953904,341935,221821,148640,152123,99488,88380,78523
15:37:01,2153652,2111874,953983,341969,221823,148652,152129,99490,88391,78532
15:38:01,2154058,2112227,954053,342011,221825,148669,152144,99497,88420,78534
15:39:00,2154472,2112587,954148,342046,221830,148670,152154,99497,88435,78539
15:40:01,2154871,2112921,954222,342089,221838,148672,152165,99508,88440,78545
15:41:01,2155247,2113242,954290,342129,221850,148675,152174,99523,88458,78545
15:42:00,2155621,2113630,954348,342151,221856,148696,152188,99528,88462,78555
15:43:01,2156001,2114019,954414,342171,221866,148717,152190,99529,88473,78557
15:44:00,2156370,2114371,954494,342212,221868,148731,152198,99535,88477,78566
15:45:00,2156757,2114625,954577,342245,221877,148757,152216,99544,88484,78566
15:46:01,2157164,2114974,954637,342284,221878,148767,152223,99555,88484,78576
15:47:00,2157545,2115282,954694,342334,221878,148792,152232,99568,88488,78578
15:48:01,2157958,2115557,954779,342378,221878,148813,152248,99568,88497,78584
15:49:01,2158336,2115850,954888,342419,221886,148814,152272,99573,88507,78589
15:50:01,2158692,2116226,954986,342459,221900,148815,152284,99574,88513,78601
15:51:00,2159078,2116565,955048,342484,221903,148821,152291,99586,88523,78621
15:52:01,2159516,2116908,955124,342504,221907,148832,152307,99603,88524,78636
15:53:01,2159908,2117244,955174,342522,221932,148833,152328,99610,88530,78642
15:54:00,2160306,2117662,955214,342548,221933,148843,152335,99611,88540,78642
15:55:01,2160667,2118070,955250,342574,221934,148850,152347,99627,88555,78654
15:56:01,2161051,2118474,955301,342648,221945,148856,152359,99632,88560,78659
15:57:00,2161377,2118932,955311,342666,221955,148862,152382,99638,88581,78669
15:58:01,2161749,2119350,955341,342693,221956,148867,152388,99648,88596,78674
15:59:01,2162151,2119670,955372,342715,221962,148875,152417,99653,88613,78680
16:00:00,2162535,2120122,955422,342769,221977,148877,152435,99660,88616,78680
16:01:01,2162915,2120470,955458,342788,221980,148879,152440,99689,88622,78680
16:02:01,2163307,2120691,955474,342801,221981,148890,152452,99705,88643,78680
16:03:00,2163699,2121057,955521,342837,221981,148890,152463,99715,88648,78695
16:04:01,2164098,2121379,955551,342855,221981,148906,152476,99716,88649,78695
16:05:00,2164475,2121719,955578,342864,221984,148916,152485,99717,88649,78695
16:06:01,2164867,2122120,955619,342876,221998,148921,152491,99725,88654,78700
16:07:01,2165216,2122499,955652,342885,222003,148923,152503,99738,88660,78705
16:08:00,2165581,2122883,955679,342900,222015,148926,152506,99772,88665,78705
16:09:01,2165903,2123286,955708,342927,222023,148928,152512,99779,88666,78710
16:10:01,2166226,2123627,955738,342935,222028,148943,152519,99779,88666,78710
16:11:00,2166556,2123999,955769,342953,222028,148945,152527,99789,88666,78738
16:12:01,2166881,2124356,955826,342977,222040,148950,152541,99803,88685,78743
16:13:01,2167234,2124672,955846,343006,222047,148950,152555,99804,88685,78748
16:14:00,2167613,2125027,955883,343011,222053,148961,152562,99812,88690,78748
16:15:01,2167921,2125427,955911,343041,222054,148974,152575,99824,88695,78748
16:16:01,2168272,2125754,955947,343060,222073,148975,152579,99832,88705,78755
16:17:00,2168626,2126071,956002,343075,222073,148985,152591,99832,88710,78760
16:18:01,2168948,2126439,956035,343106,222073,148985,152596,99832,88715,78760
16:19:01,2169250,2126856,956052,343142,222078,149006,152618,99837,88720,78760
16:20:01,2169794,2127208,956080,343153,222080,149024,152620,99842,88725,78763
16:21:01,2170304,2127545,956100,343186,222081,149032,152638,99842,88728,78780
16:22:00,2170751,2127861,956176,343206,222081,149043,152646,99843,88735,78796
16:23:01,2171241,2128229,956238,343217,222081,149054,152656,99843,88754,78797
16:24:00,2171797,2128528,956291,343229,222083,149066,152674,99843,88754,78797
16:25:01,2172423,2128842,956321,343240,222091,149086,152680,99850,88760,78816
16:26:01,2173080,2129142,956342,343256,222093,149103,152689,99859,88765,78827
16:27:00,2173685,2129489,956347,343296,222108,149112,152703,99866,88768,78834
16:28:01,2174304,2129783,956393,343333,222120,149126,152710,99881,88783,78839
16:29:00,2174864,2130106,956470,343372,222135,149152,152721,99891,88785,78854
16:30:01,2175494,2130445,956517,343405,222136,149167,152744,99898,88785,78854
16:31:01,2176153,2130716,956560,343434,222152,149169,152754,99915,88786,78859
16:32:00,2176732,2131022,956593,343461,222152,149190,152762,99926,88790,78873
16:33:01,2177135,2131323,956627,343473,222153,149198,152774,99937,88790,78873
16:34:00,2177656,2131726,956658,343501,222160,149218,152786,99943,88806,78889
16:35:00,2178151,2132123,956698,343536,222175,149252,152790,99943,88807,78889
16:36:01,2178671,2132512,956712,343541,222175,149257,152793,99958,88807,78894
16:37:00,2179266,2132966,956735,343558,222185,149272,152801,99968,88812,78901
16:38:01,2179862,2133262,956784,343589,222192,149301,152810,99975,88832,78908
16:39:01,2180487,2133659,956822,343639,222197,149330,152831,99975,88832,78913
16:40:00,2181049,2133987,956856,343659,222200,149368,152853,100001,88846,78943
16:41:01,2181640,2134303,956885,343689,222207,149389,152861,100001,88846,78943
16:42:00,2182017,2134595,956923,343712,222208,149403,152868,100007,88856,78953
16:43:00,2182356,2134945,956964,343724,222208,149438,152876,100007,88861,78964
16:44:01,2182733,2135273,957020,343751,222213,149451,152884,100007,88866,78978
16:45:00,2183099,2135546,957055,343761,222238,149472,152898,100012,88875,78983
16:46:01,2183525,2135834,957078,343786,222247,149491,152917,100034,88885,78993
16:47:01,2183947,2136195,957132,343819,222248,149502,152941,100040,88896,78996
16:48:01,2184339,2136547,957193,343844,222257,149503,152959,100041,88908,78997
16:49:00,2184721,2136870,957216,343868,222262,149503,152961,100046,88918,79010
16:50:01,2185124,2137309,957248,343887,222263,149508,152974,100056,88932,79023
16:51:01,2185529,2137661,957278,343916,222263,149517,152978,100056,88946,79029
16:52:01,2185984,2137973,957313,343924,222264,149532,152984,100065,88956,79048
16:53:00,2186467,2138419,957334,343927,222264,149543,152984,100075,88957,79069
16:54:01,2186930,2138883,957376,343945,222264,149554,152997,100089,88957,79088
16:55:00,2187363,2139168,957409,343960,222266,149565,153007,100090,88968,79094
16:56:01,2187750,2139626,957441,343987,222270,149567,153012,100097,88974,79095
16:57:01,2188229,2140106,957450,344003,222276,149580,153018,100097,88975,79111
16:58:00,2188689,2140425,957508,344025,222281,149587,153032,100097,88977,79122
16:59:01,2189131,2140740,957557,344062,222283,149598,153045,100106,88982,79133
17:00:01,2189602,2141046,957597,344105,222285,149598,153059,100107,88982,79133
17:01:00,2190159,2141414,957650,344126,222295,149619,153064,100107,88983,79138
17:02:01,2190672,2141799,957721,344156,222298,149634,153066,100111,88989,79138
17:03:00,2191177,2142166,957812,344185,222314,149649,153073,100111,88989,79138
17:04:01,2191659,2142545,957896,344202,222328,149664,153075,100111,88990,79138
17:05:00,2192186,2142858,957974,344236,222329,149675,153101,100126,88997,79139
17:06:01,2192731,2143191,958054,344243,222330,149691,153122,100141,89002,79149
17:07:01,2193266,2143591,958120,344256,222335,149691,153129,100141,89004,79161
17:08:00,2193785,2143956,958184,344284,222336,149716,153141,100142,89015,79172
17:09:01,2194390,2144288,958240,344294,222337,149739,153146,100143,89036,79183
17:10:00,2194974,2144573,958304,344300,222340,149758,153149,100143,89036,79188
17:11:01,2195594,2144884,958374,344313,222343,149789,153168,100153,89041,79198
17:12:01,2196225,2145300,958456,344328,222355,149835,153189,100153,89041,79204
17:13:00,2196862,2145698,958519,344360,222366,149859,153213,100164,89046,79217
17:14:01,2197510,2146096,958589,344388,222376,149888,153218,100166,89048,79239
17:15:00,2198079,2146447,958668,344435,222385,149903,153230,100169,89048,79247
17:16:01,2198651,2146803,958746,344460,222385,149912,153239,100169,89059,79247
17:17:00,2199226,2147226,958834,344480,222385,149923,153244,100169,89073,79257
17:18:01,2199827,2147582,958930,344502,222399,149955,153256,100176,89084,79267
17:19:01,2200371,2147926,959014,344520,222414,149992,153273,100176,89089,79277
17:20:00,2200961,2148243,959114,344535,222414,150022,153279,100182,89099,79282
17:21:01,2201602,2148586,959198,344557,222421,150038,153286,100196,89110,79290
17:22:00,2202204,2148903,959279,344570,222428,150038,153300,100196,89130,79299
17:23:01,2202823,2149264,959393,344610,222430,150066,153314,100197,89131,79319
17:24:00,2203503,2149590,959470,344635,222433,150075,153326,100210,89151,79329
17:25:01,2204226,2149960,959628,344677,222439,150087,153339,100223,89157,79340
17:26:01,2204974,2150283,959714,344690,222445,150100,153345,100239,89171,79345
17:27:00,2205583,2150640,959783,344723,222449,150107,153367,100260,89187,79347
17:28:01,2206254,2151014,959859,344754,222455,150117,153380,100263,89199,79357
17:29:00,2206928,2151319,959936,344783,222460,150122,153389,100268,89220,79362
17:30:01,2207683,2151574,960024,344804,222462,150137,153416,100290,89220,79381
17:31:01,2208342,2151879,960100,344832,222474,150152,153425,100299,89231,79381
17:32:00,2209059,2152160,960180,344864,222485,150168,153429,100310,89232,79401
17:33:01,2209823,2152558,960269,344896,222495,150184,153437,100311,89232,79406
17:34:00,2210466,2152958,960348,344936,222497,150200,153446,100311,89242,79412
17:35:01,2211152,2153223,960429,344946,222504,150239,153452,100311,89242,79412
17:36:00,2211870,2153640,960505,344977,222505,150270,153453,100316,89253,79422
17:37:01,2212590,2153886,960593,344999,222519,150285,153465,100316,89253,79427
17:38:01,2213207,2154146,960667,345018,222537,150305,153480,100316,89263,79427
17:39:00,2213781,2154393,960767,345056,222540,150316,153495,100327,89270,79435
17:40:01,2214458,2154660,960869,345128,222545,150330,153505,100327,89282,79445
17:41:01,2215124,2154944,960955,345171,222555,150330,153522,100332,89287,79451
17:42:00,2215810,2155279,961024,345232,222560,150330,153529,100332,89297,79461
17:43:01,2216463,2155484,961102,345254,222562,150341,153532,100343,89298,79462
17:44:00,2217134,2155763,961159,345265,222562,150341,153541,100349,89298,79462
17:45:01,2217799,2156049,961221,345280,222576,150346,153543,100349,89303,79462
17:46:01,2218430,2156264,961300,345314,222577,150360,153554,100350,89304,79466
17:47:00,2218906,2156534,961385,345349,222577,150380,153562,100350,89304,79471
17:48:01,2219532,2156755,961464,345385,222577,150404,153573,100360,89323,79476
17:49:00,2220028,2156946,961555,345405,222579,150422,153588,100376,89329,79481
17:50:01,2220658,2157145,961665,345437,222584,150432,153603,100386,89329,79482
17:51:00,2221268,2157320,961751,345473,222606,150447,153613,100387,89349,79487
17:52:01,2221840,2157515,961888,345516,222607,150479,153621,100397,89354,79487
17:53:01,2222416,2157761,961967,345570,222608,150512,153641,100412,89359,79492
17:54:00,2222912,2157996,962051,345591,222608,150545,153655,100417,89369,79492
17:55:01,2223558,2158302,962133,345635,222618,150570,153679,100422,89369,79493
17:56:00,2224116,2158530,962246,345660,222619,150585,153700,100423,89374,79503
17:57:01,2224710,2158826,962377,345686,222630,150614,153711,100433,89376,79509
17:58:00,2225314,2159047,962474,345719,222631,150655,153728,100468,89376,79529
17:59:01,2225891,2159315,962560,345738,222646,150662,153731,100468,89381,79539
18:00:01,2226470,2159523,962636,345766,222660,150682,153748,100486,89383,79551
18:01:00,2227039,2159776,962725,345800,222665,150697,153770,100492,89394,79556
18:02:01,2227545,2160001,962820,345839,222670,150717,153782,100506,89414,79571
18:03:00,2228055,2160263,962884,345860,222680,150732,153788,100516,89419,79581
18:04:01,2228567,2160499,962983,345888,222686,150738,153795,100532,89419,79590
18:05:00,2229108,2160759,963026,345920,222691,150748,153807,100542,89427,79610
18:06:01,2229549,2160985,963084,345946,222701,150762,153816,100547,89437,79619
18:07:01,2230121,2161230,963106,345967,222710,150787,153832,100562,89437,79628
18:08:00,2230666,2161505,963142,346018,222716,150828,153848,100572,89437,79628
18:09:01,2231223,2161742,963200,346029,222717,150836,153866,100577,89442,79633
18:10:00,2231751,2162030,963237,346074,222721,150867,153872,100582,89442,79633
18:11:01,2232330,2162218,963244,346104,222728,150898,153880,100600,89442,79633
18:12:00,2232895,2162511,963284,346146,222739,150912,153900,100610,89447,79642
18:13:01,2233337,2162810,963312,346192,222751,150920,153907,100620,89451,79662
18:14:01,2233429,2163025,963334,346221,222751,150947,153921,100630,89451,79677
18:15:00,2234079,2163305,963361,346255,222753,150953,153925,100635,89452,79695
18:16:01,2234662,2163627,963406,346274,222755,150964,153946,100654,89452,79695
18:17:00,2235174,2163929,963461,346317,222765,150970,153973,100671,89467,79700
18:18:01,2235650,2164183,963502,346335,222765,150970,153980,100673,89467,79705
18:19:00,2236084,2164469,963550,346356,222779,150986,153987,100673,89472,79710
18:20:01,2236528,2164736,963587,346382,222785,151005,154005,100683,89478,79715
